"player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes"
"DeMar DeRozan",3978,401360272,3,1
"DeMar DeRozan",3978,401360283,1,0
"DeMar DeRozan",3978,401360318,1,0
"DeMar DeRozan",3978,401360321,6,4
"DeMar DeRozan",3978,401360338,1,0
"DeMar DeRozan",3978,401360349,0,0
"DeMar DeRozan",3978,401360360,1,0
"DeMar DeRozan",3978,401360374,1,0
"DeMar DeRozan",3978,401360404,0,0
"DeMar DeRozan",3978,401360422,1,0
"DeMar DeRozan",3978,401360444,2,1
"DeMar DeRozan",3978,401360456,0,0
"DeMar DeRozan",3978,401360466,2,0
"DeMar DeRozan",3978,401360477,1,0
"DeMar DeRozan",3978,401360492,4,3
"DeMar DeRozan",3978,401360509,3,1
"DeMar DeRozan",3978,401360520,6,3
"DeMar DeRozan",3978,401360529,1,0
"DeMar DeRozan",3978,401360561,3,1
"DeMar DeRozan",3978,401360572,3,2
"DeMar DeRozan",3978,401360588,3,1
"DeMar DeRozan",3978,401360608,0,0
"DeMar DeRozan",3978,401360621,6,3
"DeMar DeRozan",3978,401360631,5,3
"DeMar DeRozan",3978,401360645,3,1
"DeMar DeRozan",3978,401360662,2,0
"DeMar DeRozan",3978,401360671,0,0
"DeMar DeRozan",3978,401360680,11,9
"DeMar DeRozan",3978,401360697,5,2
"DeMar DeRozan",3978,401360710,5,3
"DeMar DeRozan",3978,401360728,0,0
"DeMar DeRozan",3978,401360741,0,0
"DeMar DeRozan",3978,401360768,2,0
"DeMar DeRozan",3978,401360788,1,0
"DeMar DeRozan",3978,401360801,2,1
"DeMar DeRozan",3978,401360825,0,0
"DeMar DeRozan",3978,401360845,0,0
"DeMar DeRozan",3978,401360860,2,1
"DeMar DeRozan",3978,401360876,0,0
"DeMar DeRozan",3978,401360895,6,4
"DeMar DeRozan",3978,401360901,4,3
"DeMar DeRozan",3978,401360929,0,0
"DeMar DeRozan",3978,401360945,2,1
"DeMar DeRozan",3978,401360951,3,3
"DeMar DeRozan",3978,401360968,4,3
"DeMar DeRozan",3978,401360983,1,0
"DeMar DeRozan",3978,401361002,8,6
"DeMar DeRozan",3978,401361012,1,0
"DeMar DeRozan",3978,401361027,1,0
"DeMar DeRozan",3978,401401138,1,0
"DeMar DeRozan",3978,401401140,3,1
"DeMar DeRozan",3978,401401141,0,0
"DeMar DeRozan",3978,401410564,0,0
"Dejounte Murray",3907497,401359839,0,0
"Dejounte Murray",3907497,401359849,2,0
"Dejounte Murray",3907497,401359856,0,0
"Dejounte Murray",3907497,401359877,2,1
"Dejounte Murray",3907497,401359893,3,2
"Dejounte Murray",3907497,401359909,1,1
"Dejounte Murray",3907497,401359919,3,2
"Dejounte Murray",3907497,401359940,0,0
"Dejounte Murray",3907497,401359949,1,0
"Dejounte Murray",3907497,401359968,2,1
"Dejounte Murray",3907497,401359990,1,0
"Dejounte Murray",3907497,401360005,1,0
"Dejounte Murray",3907497,401360016,1,0
"Dejounte Murray",3907497,401360036,4,3
"Dejounte Murray",3907497,401360051,0,0
"Dejounte Murray",3907497,401360084,0,0
"Dejounte Murray",3907497,401360101,2,1
"Dejounte Murray",3907497,401360111,1,1
"Dejounte Murray",3907497,401360135,1,0
"Dejounte Murray",3907497,401360156,0,0
"Dejounte Murray",3907497,401360170,2,1
"Dejounte Murray",3907497,401360184,0,0
"Dejounte Murray",3907497,401360188,0,0
"Dejounte Murray",3907497,401360205,0,0
"Dejounte Murray",3907497,401360221,0,0
