"","player","athlete_id_1","game_id","season_end","make","shot_dist","is_opportunity","dist_category","shot_number","lag1","lag2","lag3","prev3_sum"
"782","CJ McCollum",2490149,401584954,"2024",0,7.28010988928052,0,"Close",9,1,0,1,2
"783","CJ McCollum",2490149,401584954,"2024",1,25.0599281722833,0,"ThreePoint",10,0,1,0,1
"784","CJ McCollum",2490149,401584954,"2024",0,25.9615099714943,0,"ThreePoint",11,1,0,1,2
"785","CJ McCollum",2490149,401584954,"2024",1,1,0,"Close",12,0,1,0,1
"786","CJ McCollum",2490149,401584954,"2024",1,26.0768096208106,0,"ThreePoint",13,1,0,1,2
"787","CJ McCollum",2490149,401584954,"2024",0,2.23606797749979,0,"Close",14,1,1,0,2
"788","CJ McCollum",2490149,401584954,"2024",1,26.9258240356725,0,"ThreePoint",15,0,1,1,2
"789","CJ McCollum",2490149,401584954,"2024",0,26,0,"ThreePoint",16,1,0,1,2
"790","CJ McCollum",2490149,401584954,"2024",1,2.23606797749979,0,"Close",17,0,1,0,1
"791","CJ McCollum",2490149,401584954,"2024",0,15.6204993518133,0,"Midrange",18,1,0,1,2
"792","Cade Cunningham",4432166,401360694,"2022",0,25.9422435421457,0,"ThreePoint",1,NA,NA,NA,NA
"793","Cade Cunningham",4432166,401360694,"2022",0,2,0,"Close",2,0,NA,NA,NA
"794","Cade Cunningham",4432166,401360694,"2022",0,2.82842712474619,0,"Close",3,0,0,NA,NA
"795","Cade Cunningham",4432166,401360694,"2022",1,15.2643375224737,0,"Midrange",4,0,0,0,0
"796","Cade Cunningham",4432166,401360694,"2022",0,16.1245154965971,0,"Midrange",5,1,0,0,1
"797","Cade Cunningham",4432166,401360694,"2022",0,6.40312423743285,0,"Close",6,0,1,0,1
"798","Cade Cunningham",4432166,401360694,"2022",0,5.09901951359278,0,"Close",7,0,0,1,1
"799","Cade Cunningham",4432166,401360694,"2022",1,11.4017542509914,0,"Midrange",8,0,0,0,0
"800","Cade Cunningham",4432166,401360694,"2022",1,29.4108823397055,0,"ThreePoint",9,1,0,0,1
"801","Cade Cunningham",4432166,401360694,"2022",0,7.07106781186548,0,"Close",10,1,1,0,2
"802","Cade Cunningham",4432166,401360694,"2022",1,3.60555127546399,0,"Close",11,0,1,1,2
"803","Cade Cunningham",4432166,401360694,"2022",1,26.4007575648882,0,"ThreePoint",12,1,0,1,2
"804","Cade Cunningham",4432166,401360694,"2022",0,25.6320112359526,0,"ThreePoint",13,1,1,0,2
"805","Cade Cunningham",4432166,401360694,"2022",0,7.81024967590665,0,"Close",14,0,1,1,2
"806","Cade Cunningham",4432166,401360694,"2022",0,4.12310562561766,0,"Close",15,0,0,1,1
"807","Cade Cunningham",4432166,401360694,"2022",1,15.6524758424985,0,"Midrange",16,0,0,0,0
"808","Cade Cunningham",4432166,401360694,"2022",0,17,0,"Midrange",17,1,0,0,1
"809","Cade Cunningham",4432166,401360694,"2022",1,24,0,"ThreePoint",18,0,1,0,1
"810","Cade Cunningham",4432166,401360694,"2022",0,5.8309518948453,0,"Close",19,1,0,1,2
"811","Cade Cunningham",4432166,401360694,"2022",1,6.70820393249937,0,"Close",20,0,1,0,1
"812","Cade Cunningham",4432166,401360694,"2022",0,28.6530975637888,0,"ThreePoint",21,1,0,1,2
"813","Cade Cunningham",4432166,401360694,"2022",0,5.09901951359278,0,"Close",22,0,1,0,1
"814","Cam Thomas",4432174,401584910,"2024",0,9,0,"Midrange",1,NA,NA,NA,NA
"815","Cam Thomas",4432174,401584910,"2024",0,27.0185121722126,0,"ThreePoint",2,0,NA,NA,NA
"816","Cam Thomas",4432174,401584910,"2024",0,16.1245154965971,0,"Midrange",3,0,0,NA,NA
"817","Cam Thomas",4432174,401584910,"2024",0,22.8035085019828,0,"ThreePoint",4,0,0,0,0
"818","Cam Thomas",4432174,401584910,"2024",0,6.32455532033676,0,"Close",5,0,0,0,0
"819","Cam Thomas",4432174,401584910,"2024",0,5.3851648071345,0,"Close",6,0,0,0,0
"820","Cam Thomas",4432174,401584910,"2024",1,26.4007575648882,0,"ThreePoint",7,0,0,0,0
"821","Cam Thomas",4432174,401584910,"2024",0,3.16227766016838,0,"Close",8,1,0,0,1
"822","Cam Thomas",4432174,401584910,"2024",0,11,0,"Midrange",9,0,1,0,1
"823","Cam Thomas",4432174,401584910,"2024",0,15.2315462117278,0,"Midrange",10,0,0,1,1
"824","Cam Thomas",4432174,401584910,"2024",1,22.561028345357,0,"ThreePoint",11,0,0,0,0
"825","Cam Thomas",4432174,401584910,"2024",1,16.4012194668567,0,"Midrange",12,1,0,0,1
"826","Cam Thomas",4432174,401584910,"2024",1,6.08276253029822,0,"Close",13,1,1,0,2
"827","Cam Thomas",4432174,401584910,"2024",0,6.70820393249937,1,"Close",14,1,1,1,3
"828","Cam Thomas",4432174,401584910,"2024",0,26.4007575648882,0,"ThreePoint",15,0,1,1,2
"829","Cam Thomas",4432174,401584910,"2024",1,23.0867927612304,0,"ThreePoint",16,0,0,1,1
"830","Cam Thomas",4432174,401584910,"2024",1,11.0453610171873,0,"Midrange",17,1,0,0,1
"831","Cam Thomas",4432174,401584910,"2024",0,10.770329614269,0,"Midrange",18,1,1,0,2
"832","Cam Thomas",4432174,401584910,"2024",0,23.5372045918796,0,"ThreePoint",19,0,1,1,2
"833","Cam Thomas",4432174,401584910,"2024",0,26.0768096208106,0,"ThreePoint",20,0,0,1,1
"834","Cam Thomas",4432174,401584910,"2024",0,14.8660687473185,0,"Midrange",21,0,0,0,0
"835","Cam Thomas",4432174,401584910,"2024",0,2.23606797749979,0,"Close",22,0,0,0,0
"836","Cam Thomas",4432174,401584910,"2024",1,27,0,"ThreePoint",23,0,0,0,0
"837","Chris Paul",2779,400828288,"2016",1,3.16227766016838,0,"Close",1,NA,NA,NA,NA
"838","Chris Paul",2779,400828288,"2016",0,14.142135623731,0,"Midrange",2,1,NA,NA,NA
"839","Chris Paul",2779,400828288,"2016",0,26.0192236625154,0,"ThreePoint",3,0,1,NA,NA
"840","Chris Paul",2779,400828288,"2016",0,15.2643375224737,0,"Midrange",4,0,0,1,1
"841","Chris Paul",2779,400828288,"2016",1,25.0599281722833,0,"ThreePoint",5,0,0,0,0
"842","Chris Paul",2779,400828288,"2016",0,25,0,"ThreePoint",6,1,0,0,1
"843","Chris Paul",2779,400828288,"2016",0,25.6320112359526,0,"ThreePoint",7,0,1,0,1
"844","Chris Paul",2779,400828288,"2016",0,18,0,"Midrange",8,0,0,1,1
"845","Chris Paul",2779,400828288,"2016",0,2.82842712474619,0,"Close",9,0,0,0,0
"846","Chris Paul",2779,400828288,"2016",0,25.5538646783613,0,"ThreePoint",10,0,0,0,0
"847","Chris Paul",2779,400828288,"2016",0,19.2353840616713,0,"Midrange",11,0,0,0,0
"848","Chris Paul",2779,400828288,"2016",1,23.0867927612304,0,"ThreePoint",12,0,0,0,0
"849","Chris Paul",2779,400828288,"2016",0,28.1780056072107,0,"ThreePoint",13,1,0,0,1
"850","Coby White",4395651,401704785,"2025",1,2,0,"Close",1,NA,NA,NA,NA
"851","Coby White",4395651,401704785,"2025",0,26.4196896272458,0,"ThreePoint",2,1,NA,NA,NA
"852","Coby White",4395651,401704785,"2025",0,25.2388589282479,0,"ThreePoint",3,0,1,NA,NA
"853","Coby White",4395651,401704785,"2025",0,2.23606797749979,0,"Close",4,0,0,1,1
"854","Coby White",4395651,401704785,"2025",0,26.8328157299975,0,"ThreePoint",5,0,0,0,0
"855","Coby White",4395651,401704785,"2025",0,28.8617393793236,0,"ThreePoint",6,0,0,0,0
"856","Coby White",4395651,401704785,"2025",1,1,0,"Close",7,0,0,0,0
"857","Coby White",4395651,401704785,"2025",0,11.6619037896906,0,"Midrange",8,1,0,0,1
"858","Coby White",4395651,401704785,"2025",1,1.4142135623731,0,"Close",9,0,1,0,1
"859","Coby White",4395651,401704785,"2025",1,1.4142135623731,0,"Close",10,1,0,1,2
"860","Coby White",4395651,401704785,"2025",0,3.60555127546399,0,"Close",11,1,1,0,2
"861","Coby White",4395651,401704785,"2025",1,23.0217288664427,0,"ThreePoint",12,0,1,1,2
"862","Coby White",4395651,401704785,"2025",0,24.0208242989286,0,"ThreePoint",13,1,0,1,2
"863","Coby White",4395651,401704785,"2025",0,25.4950975679639,0,"ThreePoint",14,0,1,0,1
"864","Coby White",4395651,401704785,"2025",0,25,0,"ThreePoint",15,0,0,1,1
"865","Coby White",4395651,401704785,"2025",1,24.6981780704569,0,"ThreePoint",16,0,0,0,0
"866","Coby White",4395651,401705421,"2025",0,27.7848879788996,0,"ThreePoint",1,NA,NA,NA,NA
"867","Coby White",4395651,401705421,"2025",1,3.16227766016838,0,"Close",2,0,NA,NA,NA
"868","Coby White",4395651,401705421,"2025",0,25.8069758011279,0,"ThreePoint",3,1,0,NA,NA
"869","Coby White",4395651,401705421,"2025",1,28.1602556806574,0,"ThreePoint",4,0,1,0,1
"870","Coby White",4395651,401705421,"2025",0,1,0,"Close",5,1,0,1,2
"871","Coby White",4395651,401705421,"2025",0,25.2388589282479,0,"ThreePoint",6,0,1,0,1
"872","Coby White",4395651,401705421,"2025",1,1.4142135623731,0,"Close",7,0,0,1,1
"873","Coby White",4395651,401705421,"2025",0,26.9258240356725,0,"ThreePoint",8,1,0,0,1
"874","Coby White",4395651,401705421,"2025",1,1.4142135623731,0,"Close",9,0,1,0,1
"875","Coby White",4395651,401705421,"2025",1,1.4142135623731,0,"Close",10,1,0,1,2
"876","Coby White",4395651,401705421,"2025",0,27.0185121722126,0,"ThreePoint",11,1,1,0,2
"877","Coby White",4395651,401705421,"2025",1,1.4142135623731,0,"Close",12,0,1,1,2
"878","Coby White",4395651,401705421,"2025",1,15,0,"Midrange",13,1,0,1,2
"879","Coby White",4395651,401705421,"2025",0,16.5529453572468,0,"Midrange",14,1,1,0,2
"880","Coby White",4395651,401705421,"2025",0,25.7099202643649,0,"ThreePoint",15,0,1,1,2
"881","Coby White",4395651,401705421,"2025",0,1,0,"Close",16,0,0,1,1
"882","Coby White",4395651,401705421,"2025",0,20.2484567313166,0,"Midrange",17,0,0,0,0
"883","Coby White",4395651,401705421,"2025",0,26.6833281282527,0,"ThreePoint",18,0,0,0,0
"884","Coby White",4395651,401705421,"2025",1,26.2488094968134,0,"ThreePoint",19,0,0,0,0
"885","D'Angelo Russell",3136776,401071779,"2019",0,28.4253408071038,0,"ThreePoint",1,NA,NA,NA,NA
"886","D'Angelo Russell",3136776,401071779,"2019",1,1.4142135623731,0,"Close",2,0,NA,NA,NA
"887","D'Angelo Russell",3136776,401071779,"2019",1,29,0,"ThreePoint",3,1,0,NA,NA
"888","D'Angelo Russell",3136776,401071779,"2019",1,16.2788205960997,0,"Midrange",4,1,1,0,2
"889","D'Angelo Russell",3136776,401071779,"2019",1,16.6433169770932,1,"Midrange",5,1,1,1,3
"890","D'Angelo Russell",3136776,401071779,"2019",0,24.5967477524977,1,"ThreePoint",6,1,1,1,3
"891","D'Angelo Russell",3136776,401071779,"2019",0,8.06225774829855,0,"Midrange",7,0,1,1,2
"892","D'Angelo Russell",3136776,401071779,"2019",0,9.21954445729289,0,"Midrange",8,0,0,1,1
"893","D'Angelo Russell",3136776,401071779,"2019",0,17.4928556845359,0,"Midrange",9,0,0,0,0
"894","D'Angelo Russell",3136776,401071779,"2019",0,16.6433169770932,0,"Midrange",10,0,0,0,0
"895","D'Angelo Russell",3136776,401071779,"2019",1,2,0,"Close",11,0,0,0,0
"896","D'Angelo Russell",3136776,401071779,"2019",0,27.0185121722126,0,"ThreePoint",12,1,0,0,1
"897","D'Angelo Russell",3136776,401071779,"2019",1,25.4950975679639,0,"ThreePoint",13,0,1,0,1
"898","D'Angelo Russell",3136776,401071779,"2019",1,2.23606797749979,0,"Close",14,1,0,1,2
"899","D'Angelo Russell",3136776,401071779,"2019",0,25.9615099714943,0,"ThreePoint",15,1,1,0,2
"900","D'Angelo Russell",3136776,401071779,"2019",1,2.23606797749979,0,"Close",16,0,1,1,2
"901","D'Angelo Russell",3136776,401071779,"2019",1,19,0,"Midrange",17,1,0,1,2
"902","D'Angelo Russell",3136776,401071779,"2019",1,25.4950975679639,0,"ThreePoint",18,1,1,0,2
"903","D'Angelo Russell",3136776,401071779,"2019",0,24.7588368062799,1,"ThreePoint",19,1,1,1,3
"904","D'Angelo Russell",3136776,401071779,"2019",1,18.4390889145858,0,"Midrange",20,0,1,1,2
"905","D'Angelo Russell",3136776,401071779,"2019",0,25.9422435421457,0,"ThreePoint",21,1,0,1,2
"906","D'Angelo Russell",3136776,401071779,"2019",0,25.5538646783613,0,"ThreePoint",22,0,1,0,1
"907","D'Angelo Russell",3136776,401071779,"2019",1,18.6010752377383,0,"Midrange",23,0,0,1,1
"908","D'Angelo Russell",3136776,401071779,"2019",1,1,0,"Close",24,1,0,0,1
"909","D'Angelo Russell",3136776,401071779,"2019",0,17,0,"Midrange",25,1,1,0,2
"910","D'Angelo Russell",3136776,401071779,"2019",0,26,0,"ThreePoint",26,0,1,1,2
"911","D'Angelo Russell",3136776,401071779,"2019",1,1,0,"Close",27,0,0,1,1
"912","D'Angelo Russell",3136776,401071779,"2019",0,15.1327459504216,0,"Midrange",28,1,0,0,1
"913","D'Angelo Russell",3136776,401071779,"2019",0,15.2643375224737,0,"Midrange",29,0,1,0,1
"914","D'Angelo Russell",3136776,401071779,"2019",0,26.4007575648882,0,"ThreePoint",30,0,0,1,1
"915","D'Angelo Russell",3136776,401071779,"2019",1,1.4142135623731,0,"Close",31,0,0,0,0
"916","D'Angelo Russell",3136776,401071779,"2019",0,25.6124969497314,0,"ThreePoint",32,1,0,0,1
"917","D'Angelo Russell",3136776,401071779,"2019",1,1,0,"Close",33,0,1,0,1
"918","D'Angelo Russell",3136776,401071779,"2019",0,29.6816441593117,0,"ThreePoint",34,1,0,1,2
"919","D'Angelo Russell",3136776,401161553,"2020",1,21.8403296678416,0,"Midrange",1,NA,NA,NA,NA
"920","D'Angelo Russell",3136776,401161553,"2020",1,27.0185121722126,0,"ThreePoint",2,1,NA,NA,NA
"921","D'Angelo Russell",3136776,401161553,"2020",0,26.0768096208106,0,"ThreePoint",3,1,1,NA,NA
"922","D'Angelo Russell",3136776,401161553,"2020",1,2.23606797749979,0,"Close",4,0,1,1,2
"923","D'Angelo Russell",3136776,401161553,"2020",0,25.6124969497314,0,"ThreePoint",5,1,0,1,2
"924","D'Angelo Russell",3136776,401161553,"2020",1,15.2970585407784,0,"Midrange",6,0,1,0,1
"925","D'Angelo Russell",3136776,401161553,"2020",0,3,0,"Close",7,1,0,1,2
"926","D'Angelo Russell",3136776,401161553,"2020",0,25.2388589282479,0,"ThreePoint",8,0,1,0,1
"927","D'Angelo Russell",3136776,401161553,"2020",0,15.52417469626,0,"Midrange",9,0,0,1,1
"928","D'Angelo Russell",3136776,401161553,"2020",0,14.422205101856,0,"Midrange",10,0,0,0,0
"929","D'Angelo Russell",3136776,401161553,"2020",0,2,0,"Close",11,0,0,0,0
"930","D'Angelo Russell",3136776,401161553,"2020",1,12.369316876853,0,"Midrange",12,0,0,0,0
"931","D'Angelo Russell",3136776,401161553,"2020",0,26.0768096208106,0,"ThreePoint",13,1,0,0,1
"932","D'Angelo Russell",3136776,401161553,"2020",0,25.298221281347,0,"ThreePoint",14,0,1,0,1
"933","D'Angelo Russell",3136776,401161553,"2020",0,13,0,"Midrange",15,0,0,1,1
"934","D'Angelo Russell",3136776,401161553,"2020",1,28.4253408071038,0,"ThreePoint",16,0,0,0,0
"935","D'Angelo Russell",3136776,401161553,"2020",0,3.16227766016838,0,"Close",17,1,0,0,1
"936","D'Angelo Russell",3136776,401161553,"2020",1,25.8069758011279,0,"ThreePoint",18,0,1,0,1
"937","D'Angelo Russell",3136776,401161553,"2020",0,26.0192236625154,0,"ThreePoint",19,1,0,1,2
"938","D'Angelo Russell",3136776,401161553,"2020",1,14.560219778561,0,"Midrange",20,0,1,0,1
"939","D'Angelo Russell",3136776,401161553,"2020",0,1,0,"Close",21,1,0,1,2
"940","D'Angelo Russell",3136776,401584114,"2024",1,25.4950975679639,0,"ThreePoint",1,NA,NA,NA,NA
"941","D'Angelo Russell",3136776,401584114,"2024",0,28.4604989415154,0,"ThreePoint",2,1,NA,NA,NA
"942","D'Angelo Russell",3136776,401584114,"2024",0,7,0,"Close",3,0,1,NA,NA
"943","D'Angelo Russell",3136776,401584114,"2024",0,4.47213595499958,0,"Close",4,0,0,1,1
"944","D'Angelo Russell",3136776,401584114,"2024",1,4,0,"Close",5,0,0,0,0
"945","D'Angelo Russell",3136776,401584114,"2024",1,27.2946881279124,0,"ThreePoint",6,1,0,0,1
"946","D'Angelo Russell",3136776,401584114,"2024",1,25.4950975679639,0,"ThreePoint",7,1,1,0,2
"947","D'Angelo Russell",3136776,401584114,"2024",1,26.9258240356725,1,"ThreePoint",8,1,1,1,3
"948","D'Angelo Russell",3136776,401584114,"2024",1,2,1,"Close",9,1,1,1,3
"949","D'Angelo Russell",3136776,401584114,"2024",1,26.1725046566048,1,"ThreePoint",10,1,1,1,3
"950","D'Angelo Russell",3136776,401584114,"2024",1,27.2946881279124,1,"ThreePoint",11,1,1,1,3
"951","D'Angelo Russell",3136776,401584114,"2024",0,25.8069758011279,1,"ThreePoint",12,1,1,1,3
"952","D'Angelo Russell",3136776,401585031,"2024",0,25.4950975679639,0,"ThreePoint",1,NA,NA,NA,NA
"953","D'Angelo Russell",3136776,401585031,"2024",1,20.8086520466848,0,"Midrange",2,0,NA,NA,NA
"954","D'Angelo Russell",3136776,401585031,"2024",1,14.142135623731,0,"Midrange",3,1,0,NA,NA
"955","D'Angelo Russell",3136776,401585031,"2024",1,21.095023109729,0,"Midrange",4,1,1,0,2
"956","D'Angelo Russell",3136776,401585031,"2024",0,14.8660687473185,1,"Midrange",5,1,1,1,3
"957","D'Angelo Russell",3136776,401585031,"2024",1,17.0293863659264,0,"Midrange",6,0,1,1,2
"958","D'Angelo Russell",3136776,401585278,"2024",0,16,0,"Midrange",1,NA,NA,NA,NA
"959","D'Angelo Russell",3136776,401585278,"2024",0,19.1049731745428,0,"Midrange",2,0,NA,NA,NA
"960","D'Angelo Russell",3136776,401585278,"2024",0,5.8309518948453,0,"Close",3,0,0,NA,NA
"961","D'Angelo Russell",3136776,401585278,"2024",1,4.47213595499958,0,"Close",4,0,0,0,0
"962","D'Angelo Russell",3136776,401585278,"2024",0,32.3882694814033,0,"ThreePoint",5,1,0,0,1
"963","D'Angelo Russell",3136776,401585278,"2024",0,7.21110255092798,0,"Close",6,0,1,0,1
"964","D'Angelo Russell",3136776,401585278,"2024",0,29,0,"ThreePoint",7,0,0,1,1
"965","D'Angelo Russell",3136776,401585278,"2024",1,19.1049731745428,0,"Midrange",8,0,0,0,0
"966","D'Angelo Russell",3136776,401585278,"2024",1,27.7848879788996,0,"ThreePoint",9,1,0,0,1
"967","D'Angelo Russell",3136776,401585278,"2024",0,28.0713376952364,0,"ThreePoint",10,1,1,0,2
"968","D'Angelo Russell",3136776,401585278,"2024",0,15.6524758424985,0,"Midrange",11,0,1,1,2
"969","D'Angelo Russell",3136776,401585278,"2024",0,9.05538513813742,0,"Midrange",12,0,0,1,1
"970","D'Angelo Russell",3136776,401585278,"2024",1,11,0,"Midrange",13,0,0,0,0
"971","D'Angelo Russell",3136776,401585278,"2024",1,27.2946881279124,0,"ThreePoint",14,1,0,0,1
"972","D'Angelo Russell",3136776,401585278,"2024",1,24.3515913237718,0,"ThreePoint",15,1,1,0,2
"973","D'Angelo Russell",3136776,401585278,"2024",0,5.65685424949238,1,"Close",16,1,1,1,3
"974","D'Angelo Russell",3136776,401585278,"2024",1,26.1725046566048,0,"ThreePoint",17,0,1,1,2
"975","D'Angelo Russell",3136776,401585278,"2024",1,27.7308492477241,0,"ThreePoint",18,1,0,1,2
"976","D'Angelo Russell",3136776,401585278,"2024",0,21.095023109729,0,"Midrange",19,1,1,0,2
"977","D'Angelo Russell",3136776,401585312,"2024",0,10,0,"Midrange",1,NA,NA,NA,NA
"978","D'Angelo Russell",3136776,401585312,"2024",0,0,0,"Close",2,0,NA,NA,NA
"979","D'Angelo Russell",3136776,401585312,"2024",0,5.65685424949238,0,"Close",3,0,0,NA,NA
"980","D'Angelo Russell",3136776,401585312,"2024",0,7.61577310586391,0,"Close",4,0,0,0,0
"981","D'Angelo Russell",3136776,401585312,"2024",0,24.0416305603426,0,"ThreePoint",5,0,0,0,0
"982","D'Angelo Russell",3136776,401585312,"2024",1,26.4196896272458,0,"ThreePoint",6,0,0,0,0
"983","D'Angelo Russell",3136776,401585312,"2024",1,26.3058928759318,0,"ThreePoint",7,1,0,0,1
"984","D'Angelo Russell",3136776,401585312,"2024",1,27.2946881279124,0,"ThreePoint",8,1,1,0,2
"985","D'Angelo Russell",3136776,401585312,"2024",0,27.8567765543682,1,"ThreePoint",9,1,1,1,3
"986","D'Angelo Russell",3136776,401585312,"2024",0,27.5862284482674,0,"ThreePoint",10,0,1,1,2
"987","D'Angelo Russell",3136776,401585312,"2024",0,16.6433169770932,0,"Midrange",11,0,0,1,1
"988","D'Angelo Russell",3136776,401585312,"2024",0,7.81024967590665,0,"Close",12,0,0,0,0
"989","D'Angelo Russell",3136776,401585312,"2024",0,12.0415945787923,0,"Midrange",13,0,0,0,0
"990","D'Angelo Russell",3136776,401585312,"2024",0,5.8309518948453,0,"Close",14,0,0,0,0
"991","D'Angelo Russell",3136776,401585312,"2024",0,3.60555127546399,0,"Close",15,0,0,0,0
"992","D'Angelo Russell",3136776,401585312,"2024",1,2,0,"Close",16,0,0,0,0
"993","D'Angelo Russell",3136776,401585312,"2024",0,28.8444102037119,0,"ThreePoint",17,1,0,0,1
"994","D'Angelo Russell",3136776,401585312,"2024",0,2.82842712474619,0,"Close",18,0,1,0,1
"995","D'Angelo Russell",3136776,401585312,"2024",1,28.6006992921502,0,"ThreePoint",19,0,0,1,1
"996","D'Angelo Russell",3136776,401585312,"2024",0,2.23606797749979,0,"Close",20,1,0,0,1
"997","Damian Lillard",6606,400900019,"2017",0,13.8924439894498,0,"Midrange",1,NA,NA,NA,NA
"998","Damian Lillard",6606,400900019,"2017",1,1,0,"Close",2,0,NA,NA,NA
"999","Damian Lillard",6606,400900019,"2017",1,1,0,"Close",3,1,0,NA,NA
"1000","Damian Lillard",6606,400900019,"2017",1,1.4142135623731,0,"Close",4,1,1,0,2
"1001","Damian Lillard",6606,400900019,"2017",1,3,1,"Close",5,1,1,1,3
"1002","Damian Lillard",6606,400900019,"2017",0,25.9615099714943,1,"ThreePoint",6,1,1,1,3
"1003","Damian Lillard",6606,400900019,"2017",1,12.6491106406735,0,"Midrange",7,0,1,1,2
"1004","Damian Lillard",6606,400900019,"2017",0,2,0,"Close",8,1,0,1,2
"1005","Damian Lillard",6606,400900019,"2017",1,13.0384048104053,0,"Midrange",9,0,1,0,1
"1006","Damian Lillard",6606,400900019,"2017",0,26.4007575648882,0,"ThreePoint",10,1,0,1,2
"1007","Damian Lillard",6606,400900019,"2017",0,7.61577310586391,0,"Close",11,0,1,0,1
"1008","Damian Lillard",6606,400900019,"2017",1,18.0277563773199,0,"Midrange",12,0,0,1,1
"1009","Damian Lillard",6606,400900019,"2017",0,27.0185121722126,0,"ThreePoint",13,1,0,0,1
"1010","Damian Lillard",6606,400900019,"2017",0,28.1780056072107,0,"ThreePoint",14,0,1,0,1
"1011","Damian Lillard",6606,400900019,"2017",0,16.0312195418814,0,"Midrange",15,0,0,1,1
"1012","Damian Lillard",6606,400900019,"2017",1,2,0,"Close",16,0,0,0,0
"1013","Damian Lillard",6606,400900019,"2017",0,24.0831891575846,0,"ThreePoint",17,1,0,0,1
"1014","Damian Lillard",6606,400900019,"2017",1,1,0,"Close",18,0,1,0,1
"1015","Damian Lillard",6606,400900019,"2017",1,26.8328157299975,0,"ThreePoint",19,1,0,1,2
"1016","Damian Lillard",6606,400900019,"2017",0,25.6124969497314,0,"ThreePoint",20,1,1,0,2
"1017","Damian Lillard",6606,400900019,"2017",0,1.4142135623731,0,"Close",21,0,1,1,2
"1018","Damian Lillard",6606,400900019,"2017",0,14.7648230602334,0,"Midrange",22,0,0,1,1
"1019","Damian Lillard",6606,400900019,"2017",0,25.2388589282479,0,"ThreePoint",23,0,0,0,0
"1020","Damian Lillard",6606,400900019,"2017",0,26.4007575648882,0,"ThreePoint",24,0,0,0,0
"1021","Damian Lillard",6606,400900019,"2017",1,2.23606797749979,0,"Close",25,0,0,0,0
"1022","Damian Lillard",6606,400900019,"2017",1,25.7099202643649,0,"ThreePoint",26,1,0,0,1
"1023","Damian Lillard",6606,400900019,"2017",0,30.2654919008431,0,"ThreePoint",27,1,1,0,2
"1024","Damian Lillard",6606,400900284,"2017",1,7.07106781186548,0,"Close",1,NA,NA,NA,NA
"1025","Damian Lillard",6606,400900284,"2017",1,17.8885438199983,0,"Midrange",2,1,NA,NA,NA
"1026","Damian Lillard",6606,400900284,"2017",0,25,0,"ThreePoint",3,1,1,NA,NA
"1027","Damian Lillard",6606,400900284,"2017",0,2,0,"Close",4,0,1,1,2
"1028","Damian Lillard",6606,400900284,"2017",0,1.4142135623731,0,"Close",5,0,0,1,1
"1029","Damian Lillard",6606,400900284,"2017",0,2.82842712474619,0,"Close",6,0,0,0,0
"1030","Damian Lillard",6606,400900284,"2017",1,18.8679622641132,0,"Midrange",7,0,0,0,0
"1031","Damian Lillard",6606,400900284,"2017",0,24.3310501211929,0,"ThreePoint",8,1,0,0,1
"1032","Damian Lillard",6606,400900284,"2017",0,9.4339811320566,0,"Midrange",9,0,1,0,1
"1033","Damian Lillard",6606,400900284,"2017",1,25.5538646783613,0,"ThreePoint",10,0,0,1,1
"1034","Damian Lillard",6606,400900284,"2017",0,14.0356688476182,0,"Midrange",11,1,0,0,1
"1035","Damian Lillard",6606,400900284,"2017",1,2.23606797749979,0,"Close",12,0,1,0,1
"1036","Damian Lillard",6606,400900284,"2017",1,29.0688837074973,0,"ThreePoint",13,1,0,1,2
"1037","Damian Lillard",6606,400900284,"2017",1,19.6977156035922,0,"Midrange",14,1,1,0,2
"1038","Damian Lillard",6606,400900284,"2017",1,24.1867732448956,1,"ThreePoint",15,1,1,1,3
"1039","Damian Lillard",6606,400900284,"2017",0,25.0199920063936,1,"ThreePoint",16,1,1,1,3
"1040","Damian Lillard",6606,400900284,"2017",0,21.095023109729,0,"Midrange",17,0,1,1,2
"1041","Damian Lillard",6606,400900284,"2017",1,25.0199920063936,0,"ThreePoint",18,0,0,1,1
"1042","Damian Lillard",6606,400900284,"2017",1,3,0,"Close",19,1,0,0,1
"1043","Damian Lillard",6606,400900284,"2017",0,4,0,"Close",20,1,1,0,2
"1044","Damian Lillard",6606,400975354,"2018",0,22.0227155455452,0,"ThreePoint",1,NA,NA,NA,NA
"1045","Damian Lillard",6606,400975354,"2018",0,28.8617393793236,0,"ThreePoint",2,0,NA,NA,NA
"1046","Damian Lillard",6606,400975354,"2018",0,28.3196045170126,0,"ThreePoint",3,0,0,NA,NA
"1047","Damian Lillard",6606,400975354,"2018",1,2.82842712474619,0,"Close",4,0,0,0,0
"1048","Damian Lillard",6606,400975354,"2018",1,3.60555127546399,0,"Close",5,1,0,0,1
"1049","Damian Lillard",6606,400975354,"2018",1,2,0,"Close",6,1,1,0,2
"1050","Damian Lillard",6606,400975354,"2018",1,1.4142135623731,1,"Close",7,1,1,1,3
"1051","Damian Lillard",6606,400975354,"2018",0,31.5753068076939,1,"ThreePoint",8,1,1,1,3
"1052","Damian Lillard",6606,400975354,"2018",1,26.8328157299975,0,"ThreePoint",9,0,1,1,2
"1053","Damian Lillard",6606,400975354,"2018",0,27,0,"ThreePoint",10,1,0,1,2
"1054","Damian Lillard",6606,400975354,"2018",0,3.16227766016838,0,"Close",11,0,1,0,1
