"","player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes","season_end","total_shots","total_makes","opp_pct","other_attempts","other_makes","other_pct","diff"
"16183","Domantas Sabonis",3155942,401160964,1,0,2020,16,7,0,15,7,0.466666666666667,-0.466666666666667
"16184","Domantas Sabonis",3155942,401160973,3,2,2020,11,8,0.666666666666667,8,6,0.75,-0.0833333333333334
"16185","Domantas Sabonis",3155942,401160985,1,0,2020,18,7,0,17,7,0.411764705882353,-0.411764705882353
"16186","Domantas Sabonis",3155942,401160999,1,0,2020,11,5,0,10,5,0.5,-0.5
"16187","Domantas Sabonis",3155942,401161015,1,0,2020,11,6,0,10,6,0.6,-0.6
"16188","Domantas Sabonis",3155942,401161031,0,0,2020,10,5,NA,10,5,0.5,NA
"16189","Domantas Sabonis",3155942,401161044,2,1,2020,15,10,0.5,13,9,0.692307692307692,-0.192307692307692
"16190","Domantas Sabonis",3155942,401161063,2,1,2020,13,6,0.5,11,5,0.454545454545455,0.0454545454545455
"16191","Domantas Sabonis",3155942,401161083,4,3,2020,16,8,0.75,12,5,0.416666666666667,0.333333333333333
"16192","Domantas Sabonis",3155942,401161088,1,0,2020,14,5,0,13,5,0.384615384615385,-0.384615384615385
"16193","Domantas Sabonis",3155942,401161112,1,0,2020,11,4,0,10,4,0.4,-0.4
"16194","Domantas Sabonis",3155942,401161116,0,0,2020,10,5,NA,10,5,0.5,NA
"16195","Domantas Sabonis",3155942,401161140,3,1,2020,16,10,0.333333333333333,13,9,0.692307692307692,-0.358974358974359
"16196","Domantas Sabonis",3155942,401161151,1,0,2020,12,8,0,11,8,0.727272727272727,-0.727272727272727
"16197","Domantas Sabonis",3155942,401161168,4,2,2020,15,11,0.5,11,9,0.818181818181818,-0.318181818181818
"16198","Domantas Sabonis",3155942,401161181,1,1,2020,11,7,1,10,6,0.6,0.4
"16199","Domantas Sabonis",3155942,401161198,3,3,2020,13,10,1,10,7,0.7,0.3
"16200","Domantas Sabonis",3155942,401161234,1,0,2020,12,3,0,11,3,0.272727272727273,-0.272727272727273
"16201","Domantas Sabonis",3155942,401161250,8,7,2020,17,13,0.875,9,6,0.666666666666667,0.208333333333333
"16202","Domantas Sabonis",3155942,401161261,0,0,2020,5,4,NA,5,4,0.8,NA
"16203","Domantas Sabonis",3155942,401161280,2,1,2020,16,10,0.5,14,9,0.642857142857143,-0.142857142857143
"16204","Domantas Sabonis",3155942,401161293,1,0,2020,12,5,0,11,5,0.454545454545455,-0.454545454545455
"16205","Domantas Sabonis",3155942,401161306,2,1,2020,11,8,0.5,9,7,0.777777777777778,-0.277777777777778
"16206","Domantas Sabonis",3155942,401161321,0,0,2020,12,5,NA,12,5,0.416666666666667,NA
"16207","Domantas Sabonis",3155942,401161334,3,2,2020,17,11,0.666666666666667,14,9,0.642857142857143,0.0238095238095237
"16208","Domantas Sabonis",3155942,401161350,1,0,2020,12,5,0,11,5,0.454545454545455,-0.454545454545455
"16209","Domantas Sabonis",3155942,401161370,5,4,2020,15,10,0.8,10,6,0.6,0.2
"16210","Domantas Sabonis",3155942,401161385,2,0,2020,18,11,0,16,11,0.6875,-0.6875
"16211","Domantas Sabonis",3155942,401161400,0,0,2020,7,4,NA,7,4,0.571428571428571,NA
"16212","Domantas Sabonis",3155942,401161414,1,1,2020,13,8,1,12,7,0.583333333333333,0.416666666666667
"16213","Domantas Sabonis",3155942,401161422,0,0,2020,12,7,NA,12,7,0.583333333333333,NA
"16214","Domantas Sabonis",3155942,401161436,3,1,2020,15,11,0.333333333333333,12,10,0.833333333333333,-0.5
"16215","Domantas Sabonis",3155942,401161452,0,0,2020,15,4,NA,15,4,0.266666666666667,NA
"16216","Domantas Sabonis",3155942,401161470,1,0,2020,16,8,0,15,8,0.533333333333333,-0.533333333333333
"16217","Domantas Sabonis",3155942,401161485,0,0,2020,16,6,NA,16,6,0.375,NA
"16218","Domantas Sabonis",3155942,401161499,2,2,2020,10,8,1,8,6,0.75,0.25
"16219","Domantas Sabonis",3155942,401161516,1,0,2020,15,8,0,14,8,0.571428571428571,-0.571428571428571
"16220","Domantas Sabonis",3155942,401161532,2,2,2020,13,8,1,11,6,0.545454545454545,0.454545454545455
"16221","Domantas Sabonis",3155942,401161550,0,0,2020,10,4,NA,10,4,0.4,NA
"16222","Domantas Sabonis",3155942,401161566,0,0,2020,16,6,NA,16,6,0.375,NA
"16223","Domantas Sabonis",3155942,401161576,4,2,2020,14,10,0.5,10,8,0.8,-0.3
"16224","Domantas Sabonis",3155942,401161594,3,2,2020,13,8,0.666666666666667,10,6,0.6,0.0666666666666667
"16225","Domantas Sabonis",3155942,401161602,1,0,2020,23,13,0,22,13,0.590909090909091,-0.590909090909091
"16226","Domantas Sabonis",3155942,401197813,0,NA,2020,1,0,NA,1,NA,NA,NA
"16227","Donovan Mitchell",3908809,401160653,4,1,2020,22,14,0.25,18,13,0.722222222222222,-0.472222222222222
"16228","Donovan Mitchell",3908809,401160667,2,1,2020,15,7,0.5,13,6,0.461538461538462,0.0384615384615384
"16229","Donovan Mitchell",3908809,401160676,4,3,2020,9,6,0.75,5,3,0.6,0.15
"16230","Donovan Mitchell",3908809,401160691,0,0,2020,24,9,NA,24,9,0.375,NA
"16231","Donovan Mitchell",3908809,401160705,2,1,2020,17,10,0.5,15,9,0.6,-0.1
"16232","Donovan Mitchell",3908809,401160717,1,0,2020,19,9,0,18,9,0.5,-0.5
"16233","Donovan Mitchell",3908809,401160732,2,1,2020,21,11,0.5,19,10,0.526315789473684,-0.0263157894736842
"16234","Donovan Mitchell",3908809,401160752,3,1,2020,23,10,0.333333333333333,20,9,0.45,-0.116666666666667
"16235","Donovan Mitchell",3908809,401160766,1,0,2020,22,8,0,21,8,0.380952380952381,-0.380952380952381
"16236","Donovan Mitchell",3908809,401160786,1,0,2020,17,7,0,16,7,0.4375,-0.4375
"16237","Donovan Mitchell",3908809,401160794,1,0,2020,26,13,0,25,13,0.52,-0.52
"16238","Donovan Mitchell",3908809,401160812,1,0,2020,21,9,0,20,9,0.45,-0.45
"16239","Donovan Mitchell",3908809,401160838,0,0,2020,23,5,NA,23,5,0.217391304347826,NA
"16240","Donovan Mitchell",3908809,401160852,1,0,2020,24,9,0,23,9,0.391304347826087,-0.391304347826087
"16241","Donovan Mitchell",3908809,401160865,1,0,2020,24,12,0,23,12,0.521739130434783,-0.521739130434783
"16242","Donovan Mitchell",3908809,401160876,1,0,2020,26,12,0,25,12,0.48,-0.48
"16243","Donovan Mitchell",3908809,401160890,0,0,2020,17,7,NA,17,7,0.411764705882353,NA
"16244","Donovan Mitchell",3908809,401160898,1,0,2020,23,10,0,22,10,0.454545454545455,-0.454545454545455
"16245","Donovan Mitchell",3908809,401160916,0,0,2020,22,7,NA,22,7,0.318181818181818,NA
"16246","Donovan Mitchell",3908809,401160933,1,0,2020,16,6,0,15,6,0.4,-0.4
"16247","Donovan Mitchell",3908809,401160936,0,0,2020,19,6,NA,19,6,0.315789473684211,NA
"16248","Donovan Mitchell",3908809,401160956,1,0,2020,24,11,0,23,11,0.478260869565217,-0.478260869565217
"16249","Donovan Mitchell",3908809,401160976,1,0,2020,17,9,0,16,9,0.5625,-0.5625
"16250","Donovan Mitchell",3908809,401160992,2,0,2020,25,10,0,23,10,0.434782608695652,-0.434782608695652
"16251","Donovan Mitchell",3908809,401161004,4,1,2020,20,13,0.25,16,12,0.75,-0.5
"16252","Donovan Mitchell",3908809,401161021,1,0,2020,19,10,0,18,10,0.555555555555556,-0.555555555555556
"16253","Donovan Mitchell",3908809,401161047,2,0,2020,23,13,0,21,13,0.619047619047619,-0.619047619047619
"16254","Donovan Mitchell",3908809,401161058,1,0,2020,22,12,0,21,12,0.571428571428571,-0.571428571428571
"16255","Donovan Mitchell",3908809,401161072,2,1,2020,19,7,0.5,17,6,0.352941176470588,0.147058823529412
"16256","Donovan Mitchell",3908809,401161091,0,0,2020,18,5,NA,18,5,0.277777777777778,NA
"16257","Donovan Mitchell",3908809,401161107,5,3,2020,19,12,0.6,14,9,0.642857142857143,-0.0428571428571429
"16258","Donovan Mitchell",3908809,401161127,1,0,2020,23,13,0,22,13,0.590909090909091,-0.590909090909091
"16259","Donovan Mitchell",3908809,401161137,1,0,2020,15,7,0,14,7,0.5,-0.5
"16260","Donovan Mitchell",3908809,401161153,0,0,2020,14,6,NA,14,6,0.428571428571429,NA
"16261","Donovan Mitchell",3908809,401161167,3,0,2020,21,14,0,18,14,0.777777777777778,-0.777777777777778
"16262","Donovan Mitchell",3908809,401161186,1,0,2020,18,7,0,17,7,0.411764705882353,-0.411764705882353
"16263","Donovan Mitchell",3908809,401161203,0,0,2020,11,6,NA,11,6,0.545454545454545,NA
"16264","Donovan Mitchell",3908809,401161216,0,0,2020,9,2,NA,9,2,0.222222222222222,NA
"16265","Donovan Mitchell",3908809,401161241,0,0,2020,19,8,NA,19,8,0.421052631578947,NA
"16266","Donovan Mitchell",3908809,401161258,3,0,2020,34,16,0,31,16,0.516129032258065,-0.516129032258065
"16267","Donovan Mitchell",3908809,401161278,1,0,2020,18,6,0,17,6,0.352941176470588,-0.352941176470588
"16268","Donovan Mitchell",3908809,401161293,2,1,2020,19,11,0.5,17,10,0.588235294117647,-0.0882352941176471
"16269","Donovan Mitchell",3908809,401161307,1,0,2020,13,8,0,12,8,0.666666666666667,-0.666666666666667
"16270","Donovan Mitchell",3908809,401161322,1,0,2020,25,9,0,24,9,0.375,-0.375
"16271","Donovan Mitchell",3908809,401161340,2,0,2020,25,14,0,23,14,0.608695652173913,-0.608695652173913
"16272","Donovan Mitchell",3908809,401161353,2,0,2020,20,9,0,18,9,0.5,-0.5
"16273","Donovan Mitchell",3908809,401161360,0,0,2020,12,1,NA,12,1,0.0833333333333333,NA
"16274","Donovan Mitchell",3908809,401161377,1,0,2020,21,11,0,20,11,0.55,-0.55
"16275","Donovan Mitchell",3908809,401161404,0,0,2020,24,8,NA,24,8,0.333333333333333,NA
"16276","Donovan Mitchell",3908809,401161418,0,0,2020,16,6,NA,16,6,0.375,NA
"16277","Donovan Mitchell",3908809,401161432,1,0,2020,23,9,0,22,9,0.409090909090909,-0.409090909090909
"16278","Donovan Mitchell",3908809,401161440,1,0,2020,12,8,0,11,8,0.727272727272727,-0.727272727272727
"16279","Donovan Mitchell",3908809,401161458,1,0,2020,16,9,0,15,9,0.6,-0.6
"16280","Donovan Mitchell",3908809,401161474,0,0,2020,14,5,NA,14,5,0.357142857142857,NA
"16281","Donovan Mitchell",3908809,401161483,1,0,2020,24,12,0,23,12,0.521739130434783,-0.521739130434783
"16282","Donovan Mitchell",3908809,401161497,5,3,2020,19,11,0.6,14,8,0.571428571428571,0.0285714285714286
"16283","Donovan Mitchell",3908809,401161514,4,3,2020,32,15,0.75,28,12,0.428571428571429,0.321428571428571
"16284","Donovan Mitchell",3908809,401161527,2,1,2020,21,9,0.5,19,8,0.421052631578947,0.0789473684210527
"16285","Donovan Mitchell",3908809,401161544,3,1,2020,15,7,0.333333333333333,12,6,0.5,-0.166666666666667
"16286","Donovan Mitchell",3908809,401161563,0,0,2020,21,9,NA,21,9,0.428571428571429,NA
"16287","Donovan Mitchell",3908809,401161575,0,0,2020,15,3,NA,15,3,0.2,NA
"16288","Donovan Mitchell",3908809,401161583,1,0,2020,14,8,0,13,8,0.615384615384615,-0.615384615384615
"16289","Donovan Mitchell",3908809,401161601,0,0,2020,16,4,NA,16,4,0.25,NA
"16290","Donovan Mitchell",3908809,401197813,0,0,2020,10,3,NA,10,3,0.3,NA
"16291","Donovan Mitchell",3908809,401224686,1,0,2020,14,6,0,13,6,0.461538461538462,-0.461538461538462
"16292","Donovan Mitchell",3908809,401224715,0,0,2020,15,5,NA,15,5,0.333333333333333,NA
"16293","Donovan Mitchell",3908809,401224730,1,0,2020,22,9,0,21,9,0.428571428571429,-0.428571428571429
"16294","Donovan Mitchell",3908809,401224737,0,0,2020,18,7,NA,18,7,0.388888888888889,NA
"16295","Donovan Mitchell",3908809,401224756,2,1,2020,33,12,0.5,31,11,0.354838709677419,0.145161290322581
"16296","Donovan Mitchell",3908809,401224789,0,0,2020,5,3,NA,5,3,0.6,NA
"16297","Evan Fournier",6588,401160627,0,0,2020,13,7,NA,13,7,0.538461538461538,NA
"16298","Evan Fournier",6588,401160670,0,0,2020,18,8,NA,18,8,0.444444444444444,NA
"16299","Evan Fournier",6588,401160686,3,1,2020,15,7,0.333333333333333,12,6,0.5,-0.166666666666667
"16300","Evan Fournier",6588,401160698,1,0,2020,12,5,0,11,5,0.454545454545455,-0.454545454545455
"16301","Evan Fournier",6588,401160713,2,1,2020,12,7,0.5,10,6,0.6,-0.1
"16302","Evan Fournier",6588,401160721,0,0,2020,12,5,NA,12,5,0.416666666666667,NA
"16303","Evan Fournier",6588,401160743,0,0,2020,7,0,NA,7,0,0,NA
"16304","Evan Fournier",6588,401160751,0,0,2020,5,3,NA,5,3,0.6,NA
"16305","Evan Fournier",6588,401160759,1,0,2020,13,7,0,12,7,0.583333333333333,-0.583333333333333
"16306","Evan Fournier",6588,401160775,1,0,2020,13,7,0,12,7,0.583333333333333,-0.583333333333333
"16307","Evan Fournier",6588,401160797,1,0,2020,10,5,0,9,5,0.555555555555556,-0.555555555555556
"16308","Evan Fournier",6588,401160810,0,0,2020,15,9,NA,15,9,0.6,NA
"16309","Evan Fournier",6588,401160827,1,0,2020,13,7,0,12,7,0.583333333333333,-0.583333333333333
"16310","Evan Fournier",6588,401160849,2,1,2020,15,7,0.5,13,6,0.461538461538462,0.0384615384615384
"16311","Evan Fournier",6588,401160869,5,4,2020,23,11,0.8,18,7,0.388888888888889,0.411111111111111
"16312","Evan Fournier",6588,401160883,0,0,2020,16,5,NA,16,5,0.3125,NA
"16313","Evan Fournier",6588,401160897,2,0,2020,22,10,0,20,10,0.5,-0.5
"16314","Evan Fournier",6588,401160911,0,0,2020,9,3,NA,9,3,0.333333333333333,NA
"16315","Evan Fournier",6588,401160932,1,0,2020,21,13,0,20,13,0.65,-0.65
"16316","Evan Fournier",6588,401160942,3,1,2020,18,11,0.333333333333333,15,10,0.666666666666667,-0.333333333333333
"16317","Evan Fournier",6588,401160950,2,1,2020,15,9,0.5,13,8,0.615384615384615,-0.115384615384615
"16318","Evan Fournier",6588,401160963,0,0,2020,15,6,NA,15,6,0.4,NA
"16319","Evan Fournier",6588,401160989,1,0,2020,17,7,0,16,7,0.4375,-0.4375
"16320","Evan Fournier",6588,401161000,0,0,2020,17,7,NA,17,7,0.411764705882353,NA
"16321","Evan Fournier",6588,401161013,2,0,2020,18,10,0,16,10,0.625,-0.625
"16322","Evan Fournier",6588,401161030,0,0,2020,14,6,NA,14,6,0.428571428571429,NA
"16323","Evan Fournier",6588,401161047,0,0,2020,17,8,NA,17,8,0.470588235294118,NA
"16324","Evan Fournier",6588,401161056,1,0,2020,10,4,0,9,4,0.444444444444444,-0.444444444444444
"16325","Evan Fournier",6588,401161070,0,0,2020,17,7,NA,17,7,0.411764705882353,NA
"16326","Evan Fournier",6588,401161090,0,0,2020,5,2,NA,5,2,0.4,NA
"16327","Evan Fournier",6588,401161110,1,0,2020,14,8,0,13,8,0.615384615384615,-0.615384615384615
"16328","Evan Fournier",6588,401161122,2,0,2020,16,8,0,14,8,0.571428571428571,-0.571428571428571
"16329","Evan Fournier",6588,401161133,3,2,2020,21,10,0.666666666666667,18,8,0.444444444444444,0.222222222222222
"16330","Evan Fournier",6588,401161146,0,0,2020,16,7,NA,16,7,0.4375,NA
"16331","Evan Fournier",6588,401161160,0,0,2020,10,5,NA,10,5,0.5,NA
"16332","Evan Fournier",6588,401161167,0,0,2020,15,4,NA,15,4,0.266666666666667,NA
"16333","Evan Fournier",6588,401161182,0,0,2020,8,3,NA,8,3,0.375,NA
"16334","Evan Fournier",6588,401161199,2,1,2020,10,7,0.5,8,6,0.75,-0.25
"16335","Evan Fournier",6588,401161215,1,0,2020,21,9,0,20,9,0.45,-0.45
"16336","Evan Fournier",6588,401161238,0,0,2020,16,6,NA,16,6,0.375,NA
"16337","Evan Fournier",6588,401161260,0,0,2020,15,6,NA,15,6,0.4,NA
"16338","Evan Fournier",6588,401161276,0,0,2020,11,4,NA,11,4,0.363636363636364,NA
"16339","Evan Fournier",6588,401161284,2,1,2020,14,10,0.5,12,9,0.75,-0.25
"16340","Evan Fournier",6588,401161297,0,0,2020,12,5,NA,12,5,0.416666666666667,NA
"16341","Evan Fournier",6588,401161313,2,1,2020,19,11,0.5,17,10,0.588235294117647,-0.0882352941176471
"16342","Evan Fournier",6588,401161331,0,0,2020,19,5,NA,19,5,0.263157894736842,NA
"16343","Evan Fournier",6588,401161336,0,0,2020,13,3,NA,13,3,0.230769230769231,NA
"16344","Evan Fournier",6588,401161371,0,0,2020,13,3,NA,13,3,0.230769230769231,NA
"16345","Evan Fournier",6588,401161383,0,0,2020,14,7,NA,14,7,0.5,NA
"16346","Evan Fournier",6588,401161398,1,0,2020,15,8,0,14,8,0.571428571428571,-0.571428571428571
"16347","Evan Fournier",6588,401161406,0,0,2020,7,3,NA,7,3,0.428571428571429,NA
"16348","Evan Fournier",6588,401161419,0,0,2020,14,5,NA,14,5,0.357142857142857,NA
"16349","Evan Fournier",6588,401161437,3,1,2020,17,9,0.333333333333333,14,8,0.571428571428571,-0.238095238095238
"16350","Evan Fournier",6588,401161450,1,0,2020,13,6,0,12,6,0.5,-0.5
"16351","Evan Fournier",6588,401161468,2,1,2020,19,10,0.5,17,9,0.529411764705882,-0.0294117647058824
"16352","Evan Fournier",6588,401161494,0,0,2020,16,8,NA,16,8,0.5,NA
"16353","Evan Fournier",6588,401161509,1,0,2020,18,11,0,17,11,0.647058823529412,-0.647058823529412
"16354","Evan Fournier",6588,401161519,3,2,2020,8,5,0.666666666666667,5,3,0.6,0.0666666666666667
"16355","Evan Fournier",6588,401161535,1,0,2020,16,8,0,15,8,0.533333333333333,-0.533333333333333
"16356","Evan Fournier",6588,401161546,0,0,2020,14,5,NA,14,5,0.357142857142857,NA
"16357","Evan Fournier",6588,401161561,0,0,2020,9,6,NA,9,6,0.666666666666667,NA
"16358","Evan Fournier",6588,401224688,1,0,2020,15,10,0,14,10,0.714285714285714,-0.714285714285714
"16359","Evan Fournier",6588,401224722,0,0,2020,6,2,NA,6,2,0.333333333333333,NA
"16360","Evan Fournier",6588,401224734,0,0,2020,10,2,NA,10,2,0.2,NA
"16361","Evan Fournier",6588,401224741,0,0,2020,11,4,NA,11,4,0.363636363636364,NA
"16362","Evan Fournier",6588,401224752,0,0,2020,18,8,NA,18,8,0.444444444444444,NA
"16363","Giannis Antetokounmpo",3032977,401160657,4,2,2020,17,11,0.5,13,9,0.692307692307692,-0.192307692307692
"16364","Giannis Antetokounmpo",3032977,401160668,2,1,2020,21,12,0.5,19,11,0.578947368421053,-0.0789473684210527
"16365","Giannis Antetokounmpo",3032977,401160688,0,0,2020,15,5,NA,15,5,0.333333333333333,NA
"16366","Giannis Antetokounmpo",3032977,401160700,1,1,2020,13,8,1,12,7,0.583333333333333,0.416666666666667
"16367","Giannis Antetokounmpo",3032977,401160713,2,1,2020,16,10,0.5,14,9,0.642857142857143,-0.142857142857143
"16368","Giannis Antetokounmpo",3032977,401160724,3,2,2020,20,14,0.666666666666667,17,12,0.705882352941177,-0.0392156862745099
"16369","Giannis Antetokounmpo",3032977,401160736,5,3,2020,19,14,0.6,14,11,0.785714285714286,-0.185714285714286
"16370","Giannis Antetokounmpo",3032977,401160753,1,0,2020,21,10,0,20,10,0.5,-0.5
"16371","Giannis Antetokounmpo",3032977,401160766,4,2,2020,22,10,0.5,18,8,0.444444444444444,0.0555555555555556
"16372","Giannis Antetokounmpo",3032977,401160777,7,5,2020,19,13,0.714285714285714,12,8,0.666666666666667,0.0476190476190477
"16373","Giannis Antetokounmpo",3032977,401160805,2,1,2020,24,13,0.5,22,12,0.545454545454545,-0.0454545454545454
"16374","Giannis Antetokounmpo",3032977,401160818,3,1,2020,17,10,0.333333333333333,14,9,0.642857142857143,-0.30952380952381
"16375","Giannis Antetokounmpo",3032977,401160834,3,1,2020,22,13,0.333333333333333,19,12,0.631578947368421,-0.298245614035088
"16376","Giannis Antetokounmpo",3032977,401160846,4,2,2020,17,12,0.5,13,10,0.769230769230769,-0.269230769230769
"16377","Giannis Antetokounmpo",3032977,401160855,0,0,2020,27,9,NA,27,9,0.333333333333333,NA
"16378","Giannis Antetokounmpo",3032977,401160875,2,0,2020,22,12,0,20,12,0.6,-0.6
"16379","Giannis Antetokounmpo",3032977,401160890,3,1,2020,31,17,0.333333333333333,28,16,0.571428571428571,-0.238095238095238
"16380","Giannis Antetokounmpo",3032977,401160903,4,1,2020,23,12,0.25,19,11,0.578947368421053,-0.328947368421053
"16381","Giannis Antetokounmpo",3032977,401160912,2,1,2020,26,14,0.5,24,13,0.541666666666667,-0.0416666666666666
"16382","Giannis Antetokounmpo",3032977,401160925,6,4,2020,19,11,0.666666666666667,13,7,0.538461538461538,0.128205128205128
"16383","Giannis Antetokounmpo",3032977,401160939,4,3,2020,14,10,0.75,10,7,0.7,0.05
"16384","Giannis Antetokounmpo",3032977,401160949,2,1,2020,21,12,0.5,19,11,0.578947368421053,-0.0789473684210527
"16385","Giannis Antetokounmpo",3032977,401160969,3,2,2020,20,11,0.666666666666667,17,9,0.529411764705882,0.137254901960784
"16386","Giannis Antetokounmpo",3032977,401160989,0,0,2020,22,12,NA,22,12,0.545454545454545,NA
"16387","Giannis Antetokounmpo",3032977,401161018,0,0,2020,23,12,NA,23,12,0.521739130434783,NA
"16388","Giannis Antetokounmpo",3032977,401161027,1,0,2020,20,12,0,19,12,0.631578947368421,-0.631578947368421
"16389","Giannis Antetokounmpo",3032977,401161040,3,1,2020,31,18,0.333333333333333,28,17,0.607142857142857,-0.273809523809524
"16390","Giannis Antetokounmpo",3032977,401161059,1,0,2020,19,11,0,18,11,0.611111111111111,-0.611111111111111
"16391","Giannis Antetokounmpo",3032977,401161076,2,1,2020,10,8,0.5,8,7,0.875,-0.375
"16392","Giannis Antetokounmpo",3032977,401161083,0,0,2020,17,8,NA,17,8,0.470588235294118,NA
"16393","Giannis Antetokounmpo",3032977,401161098,0,0,2020,27,8,NA,27,8,0.296296296296296,NA
"16394","Giannis Antetokounmpo",3032977,401161135,1,1,2020,14,8,1,13,7,0.538461538461538,0.461538461538462
"16395","Giannis Antetokounmpo",3032977,401161148,2,1,2020,22,13,0.5,20,12,0.6,-0.1
"16396","Giannis Antetokounmpo",3032977,401161173,1,0,2020,12,7,0,11,7,0.636363636363636,-0.636363636363636
"16397","Giannis Antetokounmpo",3032977,401161188,0,0,2020,22,10,NA,22,10,0.454545454545455,NA
"16398","Giannis Antetokounmpo",3032977,401161204,0,0,2020,21,10,NA,21,10,0.476190476190476,NA
"16399","Giannis Antetokounmpo",3032977,401161217,1,0,2020,9,4,0,8,4,0.5,-0.5
"16400","Giannis Antetokounmpo",3032977,401161225,4,3,2020,23,13,0.75,19,10,0.526315789473684,0.223684210526316
"16401","Giannis Antetokounmpo",3032977,401161243,5,4,2020,17,12,0.8,12,8,0.666666666666667,0.133333333333333
"16402","Giannis Antetokounmpo",3032977,401161257,0,0,2020,22,11,NA,22,11,0.5,NA
"16403","Giannis Antetokounmpo",3032977,401161269,2,1,2020,20,12,0.5,18,11,0.611111111111111,-0.111111111111111
"16404","Giannis Antetokounmpo",3032977,401161289,3,1,2020,20,12,0.333333333333333,17,11,0.647058823529412,-0.313725490196078
"16405","Giannis Antetokounmpo",3032977,401161311,6,5,2020,19,13,0.833333333333333,13,8,0.615384615384615,0.217948717948718
"16406","Giannis Antetokounmpo",3032977,401161366,1,0,2020,27,11,0,26,11,0.423076923076923,-0.423076923076923
"16407","Giannis Antetokounmpo",3032977,401161381,2,1,2020,21,10,0.5,19,9,0.473684210526316,0.0263157894736842
"16408","Giannis Antetokounmpo",3032977,401161393,3,1,2020,17,12,0.333333333333333,14,11,0.785714285714286,-0.452380952380952
"16409","Giannis Antetokounmpo",3032977,401161408,2,1,2020,25,13,0.5,23,12,0.521739130434783,-0.0217391304347826
"16410","Giannis Antetokounmpo",3032977,401161419,2,1,2020,17,6,0.5,15,5,0.333333333333333,0.166666666666667
"16411","Giannis Antetokounmpo",3032977,401161462,4,2,2020,23,13,0.5,19,11,0.578947368421053,-0.0789473684210527
"16412","Giannis Antetokounmpo",3032977,401161482,4,1,2020,17,12,0.25,13,11,0.846153846153846,-0.596153846153846
"16413","Giannis Antetokounmpo",3032977,401161493,2,0,2020,12,8,0,10,8,0.8,-0.8
"16414","Giannis Antetokounmpo",3032977,401161500,0,0,2020,14,5,NA,14,5,0.357142857142857,NA
"16415","Giannis Antetokounmpo",3032977,401161524,5,4,2020,20,13,0.8,15,9,0.6,0.2
"16416","Giannis Antetokounmpo",3032977,401161537,4,2,2020,28,17,0.5,24,15,0.625,-0.125
"16417","Giannis Antetokounmpo",3032977,401161548,0,0,2020,18,6,NA,18,6,0.333333333333333,NA
"16418","Giannis Antetokounmpo",3032977,401161566,0,0,2020,23,10,NA,23,10,0.434782608695652,NA
"16419","Giannis Antetokounmpo",3032977,401161581,1,0,2020,21,10,0,20,10,0.5,-0.5
"16420","Giannis Antetokounmpo",3032977,401197813,3,1,2020,21,12,0.333333333333333,18,11,0.611111111111111,-0.277777777777778
"16421","Giannis Antetokounmpo",3032977,401224691,5,3,2020,20,14,0.6,15,11,0.733333333333333,-0.133333333333333
"16422","Giannis Antetokounmpo",3032977,401224723,3,1,2020,25,14,0.333333333333333,22,13,0.590909090909091,-0.257575757575758
"16423","Giannis Antetokounmpo",3032977,401224731,4,3,2020,8,7,0.75,4,4,1,-0.25
"16424","Giannis Antetokounmpo",3032977,401224744,2,0,2020,17,13,0,15,13,0.866666666666667,-0.866666666666667
"16425","Giannis Antetokounmpo",3032977,401224759,2,0,2020,26,13,0,24,13,0.541666666666667,-0.541666666666667
"16426","Giannis Antetokounmpo",3032977,401224778,0,NA,2020,3,1,NA,3,NA,NA,NA
"16427","Ja Morant",4279888,401160629,2,1,2020,12,6,0.5,10,5,0.5,0
"16428","Ja Morant",4279888,401160662,0,0,2020,9,3,NA,9,3,0.333333333333333,NA
"16429","Ja Morant",4279888,401160679,3,1,2020,22,13,0.333333333333333,19,12,0.631578947368421,-0.298245614035088
"16430","Ja Morant",4279888,401160696,0,0,2020,13,6,NA,13,6,0.461538461538462,NA
"16431","Ja Morant",4279888,401160723,4,2,2020,16,9,0.5,12,7,0.583333333333333,-0.0833333333333334
"16432","Ja Morant",4279888,401160735,3,0,2020,16,10,0,13,10,0.769230769230769,-0.769230769230769
"16433","Ja Morant",4279888,401160750,1,0,2020,19,9,0,18,9,0.5,-0.5
"16434","Ja Morant",4279888,401160759,0,0,2020,13,3,NA,13,3,0.230769230769231,NA
"16435","Ja Morant",4279888,401160785,0,0,2020,12,2,NA,12,2,0.166666666666667,NA
"16436","Ja Morant",4279888,401160796,5,3,2020,15,10,0.6,10,7,0.7,-0.1
"16437","Ja Morant",4279888,401160812,2,0,2020,22,9,0,20,9,0.45,-0.45
"16438","Ja Morant",4279888,401160828,0,0,2020,9,4,NA,9,4,0.444444444444444,NA
"16439","Ja Morant",4279888,401160840,1,0,2020,20,7,0,19,7,0.368421052631579,-0.368421052631579
"16440","Ja Morant",4279888,401160874,4,2,2020,16,10,0.5,12,8,0.666666666666667,-0.166666666666667
"16441","Ja Morant",4279888,401160884,1,0,2020,15,6,0,14,6,0.428571428571429,-0.428571428571429
"16442","Ja Morant",4279888,401160902,0,0,2020,16,7,NA,16,7,0.4375,NA
"16443","Ja Morant",4279888,401160916,0,0,2020,13,4,NA,13,4,0.307692307692308,NA
"16444","Ja Morant",4279888,401160993,2,2,2020,14,8,1,12,6,0.5,0.5
