"","player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes","season_end","total_shots","total_makes","opp_pct","other_attempts","other_makes","other_pct","diff","id","null_mean","null_median","null_sd","p_value","z_score","adj_diff"
"11","Al Horford",3213,400828016,2,1,2016,11,6,0.5,9,5,0.555555555555556,-0.0555555555555556,1,-0.288342247975633,-0.6,0.37069415579268,0.460218408736349,0.627975080757058,0.232786692420078
"12","Al Horford",3213,400828035,1,1,2016,16,7,1,15,6,0.4,0.6,11,-0.222117348613827,-0.466666666666667,0.337602884942138,0.0422535211267606,2.43516091029474,0.822117348613827
"13","Al Horford",3213,400828046,2,1,2016,11,8,0.5,9,7,0.777777777777778,-0.277777777777778,12,-0.194308774159904,-0.0833333333333334,0.369399826781484,0.713552361396304,-0.225958426524249,-0.0834690036178743
"14","Al Horford",3213,400828056,2,1,2016,15,6,0.5,13,5,0.384615384615385,0.115384615384615,13,-0.230415946151987,-0.428571428571429,0.30831897140444,0.314720812182741,1.12156757646611,0.345800561536602
"15","Al Horford",3213,400828078,0,0,2016,12,4,NA,12,4,0.333333333333333,NA,14,-0.259220779220779,-0.363636363636364,0.228982413589214,NA,NA,NA
"16","Al Horford",3213,400828097,0,0,2016,10,5,NA,10,5,0.5,NA,15,-0.341274487937251,-0.555555555555556,0.335674539239043,NA,NA,NA
"17","Al Horford",3213,400828109,0,0,2016,15,5,NA,15,5,0.333333333333333,NA,16,-0.258898255473598,-0.357142857142857,0.24115427785689,NA,NA,NA
"18","Al Horford",3213,400828120,0,0,2016,9,4,NA,9,4,0.444444444444444,NA,17,-0.376799040511727,-0.5,0.267873371745625,NA,NA,NA
"19","Al Horford",3213,400828129,0,0,2016,9,2,NA,9,2,0.222222222222222,NA,18,NA,NA,NA,NA,NA,NA
"20","Al Horford",3213,400828143,1,0,2016,15,8,0,14,8,0.571428571428571,-0.571428571428571,3,-0.248009409807879,-0.571428571428571,0.366280947007113,0.909438775510204,-0.882981122177813,-0.323419161620692
"21","Al Horford",3213,400828159,0,0,2016,9,4,NA,9,4,0.444444444444444,NA,17,-0.376799040511727,-0.5,0.267873371745625,NA,NA,NA
"22","Al Horford",3213,400828173,1,0,2016,10,5,0,9,5,0.555555555555556,-0.555555555555556,15,-0.341274487937251,-0.555555555555556,0.335674539239043,1,-0.638359608995275,-0.214281067618304
"23","Al Horford",3213,400828215,1,0,2016,12,6,0,11,6,0.545454545454545,-0.545454545454545,19,-0.298071192196407,-0.545454545454545,0.34959598547069,0.97598627787307,-0.707626413172526,-0.247383353258139
"24","Al Horford",3213,400828218,0,0,2016,14,3,NA,14,3,0.214285714285714,NA,20,-0.230769230769231,-0.230769230769231,0,NA,NA,NA
"25","Al Horford",3213,400828234,0,0,2016,6,2,NA,6,2,0.333333333333333,NA,21,NA,NA,NA,NA,NA,NA
"26","Al Horford",3213,400828247,0,0,2016,11,5,NA,11,5,0.454545454545455,NA,22,-0.305682459108855,-0.5,0.311661849261555,NA,NA,NA
"27","Al Horford",3213,400828263,2,0,2016,13,8,0,11,8,0.727272727272727,-0.727272727272727,23,-0.231869146885925,-0.136363636363636,0.389163768938007,1,-1.27299512423449,-0.495403580386802
"28","Al Horford",3213,400828276,0,0,2016,18,9,NA,18,9,0.5,NA,2,-0.224095462088991,-0.2,0.344533454939887,NA,NA,NA
"29","Al Horford",3213,400828294,0,0,2016,12,4,NA,12,4,0.333333333333333,NA,14,-0.259220779220779,-0.363636363636364,0.228982413589214,NA,NA,NA
"30","Al Horford",3213,400828300,0,0,2016,9,3,NA,9,3,0.333333333333333,NA,24,-0.375,-0.375,0,NA,NA,NA
"31","Al Horford",3213,400828316,1,0,2016,14,7,0,13,7,0.538461538461538,-0.538461538461538,4,-0.271730476524997,-0.538461538461538,0.354365222991882,0.945205479452055,-0.752701011923655,-0.266731061936541
"32","Al Horford",3213,400828329,3,2,2016,15,9,0.666666666666667,12,7,0.583333333333333,0.0833333333333333,25,-0.2143611198806,-0.115384615384615,0.367943423634654,0.308441558441558,0.809076706068612,0.297694453213934
"33","Al Horford",3213,400828346,0,0,2016,11,5,NA,11,5,0.454545454545455,NA,22,-0.305682459108855,-0.5,0.311661849261555,NA,NA,NA
"34","Al Horford",3213,400828357,2,1,2016,12,8,0.5,10,7,0.7,-0.2,26,-0.224516268326817,-0.2,0.391251013344076,0.613562970936491,0.0626612264011114,0.0245162683268174
